,device_id,date,call_type,counter,part_of_the_day
0,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-09,2,2,PART_3
1,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,1,1,PART_3
2,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,3,1,PART_3
3,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,1,1,PART_4
4,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-09,2,1,PART_4
5,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-10,1,1,PART_2
6,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,3,2,PART_1
7,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,2,1,PART_1
8,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,1,PART_1
9,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,3,2,PART_2
10,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,2,3,PART_2
11,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,1,PART_2
12,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,3,2,PART_3
13,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,3,PART_3
14,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-10,1,1,PART_3
15,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,2,6,PART_3
16,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,3,1,PART_4
17,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,2,4,PART_4
18,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-11,1,1,PART_3
19,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-10,1,1,PART_4
20,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,1,PART_1
21,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,3,1,PART_2
22,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,1,PART_2
23,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,2,3,PART_2
24,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,5,PART_3
25,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,3,4,PART_3
26,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,2,6,PART_3
27,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-11,1,1,PART_4
28,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,3,4,PART_1
29,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,2,3,PART_2
30,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,2,10,PART_3
31,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,3,3,PART_3
32,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,5,PART_3
33,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-12,2,1,PART_3
34,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,2,4,PART_4
35,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-12,1,3,PART_4
36,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-13,2,1,PART_2
37,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,3,3,PART_2
38,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-13,1,2,PART_2
39,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,2,2,PART_2
40,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,2,PART_2
41,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,5,PART_3
42,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,2,9,PART_3
43,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,3,1,PART_3
44,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-13,3,1,PART_2
45,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,2,3,PART_4
46,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,3,1,PART_4
47,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-13,1,1,PART_4
48,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-14,1,1,PART_2
49,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,2,1,PART_2
50,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,2,11,PART_3
51,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,3,3,PART_3
52,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-14,1,1,PART_3
53,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,2,PART_3
54,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-14,3,1,PART_3
55,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-14,2,1,PART_3
56,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,1,1,PART_4
57,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-14,2,4,PART_4
58,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,2,1,PART_3
59,3d0debe8-6d3a-4ae0-8c4a-8bef33bffd56,2020-12-15,3,2,PART_3
60,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-15,1,1,PART_3
61,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-16,1,2,PART_1
62,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-16,1,1,PART_2
63,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-22,1,1,PART_1
64,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-22,1,1,PART_2
65,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-22,2,1,PART_3
66,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-23,2,3,PART_3
67,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-27,2,2,PART_1
68,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-27,2,1,PART_2
69,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2020-12-27,1,2,PART_3
70,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-03,3,1,PART_3
71,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-04,2,1,PART_1
72,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-04,2,2,PART_2
73,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,3,1,PART_1
74,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,2,1,PART_1
75,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,3,1,PART_2
76,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,1,1,PART_2
77,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-04,3,1,PART_3
78,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,1,1,PART_1
79,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-05,1,3,PART_3
80,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-06,2,6,PART_2
81,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-06,3,2,PART_2
82,c24055a2-bb1d-48b1-8bf9-6e70db85c2c0,2021-01-06,1,1,PART_2
83,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,1,3,PART_2
84,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,2,2,PART_2
85,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,1,4,PART_3
86,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,2,3,PART_3
87,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-05,3,1,PART_3
88,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,2,1,PART_2
89,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,3,1,PART_3
90,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,2,2,PART_3
91,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-06,1,2,PART_3
92,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,2,2,PART_1
93,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,3,2,PART_2
94,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,2,3,PART_2
95,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,1,2,PART_2
96,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,2,1,PART_3
97,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,1,4,PART_3
98,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,2,2,PART_4
99,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-07,1,1,PART_4
100,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,2,1,PART_2
101,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,2,PART_2
102,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-08,1,1,PART_3
103,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-09,2,1,PART_3
104,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,3,1,PART_1
105,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,2,1,PART_1
106,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,3,1,PART_2
107,18aaeaaa-58e3-47d5-ab81-fef2063d340e,2021-01-10,1,2,PART_2
108,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-01-21,2,1,PART_2
109,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,2,45,PART_2
110,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,3,7,PART_2
111,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,1,4,PART_2
112,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,2,19,PART_3
113,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,1,4,PART_3
114,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-09,3,1,PART_3
115,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,1,4,PART_2
116,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,2,16,PART_2
117,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,3,3,PART_2
118,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,3,1,PART_3
119,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,2,4,PART_3
120,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-10,1,3,PART_3
121,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,3,2,PART_2
122,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,2,4,PART_2
123,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,1,1,PART_2
124,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,1,2,PART_3
125,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,3,1,PART_3
126,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,2,2,PART_4
127,9ef8f342-07f1-4884-8d5f-e321acc3031e,2021-02-11,1,4,PART_4
128,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,2,64,PART_2
129,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,3,4,PART_2
130,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,1,13,PART_2
131,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,2,27,PART_3
132,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,1,9,PART_3
133,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-11,3,5,PART_3
134,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,2,4,PART_2
135,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,3,1,PART_2
136,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,1,3,PART_2
137,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,3,1,PART_3
138,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,2,2,PART_3
139,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-12,1,2,PART_3
140,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,2,3,PART_1
141,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,2,2,PART_3
142,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,1,1,PART_3
143,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,1,1,PART_4
144,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-13,3,1,PART_4
145,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,1,7,PART_2
146,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,2,16,PART_2
147,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,3,3,PART_2
148,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,1,7,PART_2
149,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,2,4,PART_2
150,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,3,1,PART_2
151,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,1,5,PART_3
152,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-14,2,2,PART_3
153,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,1,3,PART_2
154,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,2,6,PART_3
155,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,1,3,PART_3
156,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,3,3,PART_3
157,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-14,2,1,PART_4
158,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,2,1,PART_1
159,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,1,9,PART_2
160,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,2,46,PART_2
161,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,3,5,PART_2
162,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,2,30,PART_3
163,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,1,10,PART_3
164,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-15,3,1,PART_3
165,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,2,1,PART_2
166,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,1,3,PART_3
167,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,2,4,PART_3
168,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-15,3,1,PART_3
169,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,2,4,PART_2
170,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,2,22,PART_2
171,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,1,4,PART_2
172,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,3,5,PART_2
173,9684a428-f994-4588-ab54-9907341809db,2021-02-16,1,1,PART_2
174,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,1,3,PART_2
175,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,2,7,PART_3
176,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,3,2,PART_3
177,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-16,1,2,PART_3
178,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,1,6,PART_2
179,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,2,4,PART_2
180,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,3,1,PART_2
181,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,2,1,PART_3
182,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,1,1,PART_3
183,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-17,3,1,PART_3
184,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,1,3,PART_3
185,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,2,17,PART_3
186,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-16,1,1,PART_4
187,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,2,53,PART_2
188,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,3,5,PART_2
189,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,1,6,PART_2
190,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,2,7,PART_3
191,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,3,3,PART_3
192,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,1,4,PART_3
193,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-17,2,2,PART_4
194,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,1,4,PART_2
195,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,2,1,PART_2
196,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,3,1,PART_2
197,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,1,4,PART_3
198,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-18,2,3,PART_3
199,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,1,1,PART_1
200,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,2,30,PART_2
201,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,1,5,PART_2
202,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,3,7,PART_2
203,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,2,24,PART_3
204,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,1,6,PART_3
205,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,3,3,PART_3
206,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-18,3,1,PART_4
207,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,3,2,PART_2
208,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,2,6,PART_2
209,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,1,4,PART_2
210,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,1,2,PART_3
211,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,2,8,PART_2
212,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,1,2,PART_2
213,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,3,1,PART_2
214,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,1,2,PART_3
215,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-19,2,1,PART_3
216,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-19,2,1,PART_4
217,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,2,1,PART_2
218,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,1,1,PART_3
219,94903104-e074-4b3f-bac2-0237076c53c3,2021-02-20,2,2,PART_3
220,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-20,3,1,PART_4
221,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,2,22,PART_2
222,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,1,5,PART_2
223,47bdefcf-896e-4e7b-b61b-caf6b1d92d56,2021-02-21,3,5,PART_2
